user_id,total_contests,total_problems_attempted,total_problems_solved,current_rating,dp_attempted,dp_solved,dp_failure_rate,dp_weakness_score,graphs_attempted,graphs_solved,graphs_failure_rate,graphs_weakness_score,greedy_attempted,greedy_solved,greedy_failure_rate,greedy_weakness_score,math_attempted,math_solved,math_failure_rate,math_weakness_score,strings_attempted,strings_solved,strings_failure_rate,strings_weakness_score,datastructures_attempted,datastructures_solved,datastructures_failure_rate,datastructures_weakness_score,binarysearch_attempted,binarysearch_solved,binarysearch_failure_rate,binarysearch_weakness_score,misc_attempted,misc_solved,misc_failure_rate,misc_weakness_score,recent_contests,recent_problems_attempted,recent_problems_solved,recent_avg_rating,recent_dp_attempted,recent_dp_solved,recent_graphs_attempted,recent_graphs_solved,recent_greedy_attempted,recent_greedy_solved,recent_math_attempted,recent_math_solved,recent_strings_attempted,recent_strings_solved,recent_datastructures_attempted,recent_datastructures_solved,recent_binarysearch_attempted,recent_binarysearch_solved,recent_misc_attempted,recent_misc_solved,target_weakness_score
user_54,22,359,74,1359,31,56,0.027420309972657653,0.39297422534529125,23,38,0.5116813865815117,0.16562834702826534,6,67,0.04477845050466822,0.7619068201324154,46,19,0.3397688271511179,0.5172393817143319,17,34,0.34060416658129167,0.071711888847651,10,48,0.10125991461515893,0.847139489693785,7,33,0.8417233617446761,0.5802215187850294,64,30,0.688274235780237,0.14055296757836078,4,29,23,2167,2,10,12,3,13,5,10,10,9,2,17,5,14,4,9,4,0.8354802363823276
user_55,36,169,123,1858,86,5,0.6029428764794615,0.8267073597414875,28,76,0.60687734157693,0.15158429286987996,16,21,0.5414076073475852,0.1541450431784871,48,12,0.541704812410004,0.76190181260487,86,50,0.35618564711759415,0.826814973796419,50,45,0.6773873215187168,0.2350372148038251,10,67,0.34727703903050755,0.580467600993696,23,12,0.6262343214210638,0.4888978317924514,2,16,2,903,18,4,6,4,7,11,4,0,4,3,18,14,1,10,12,14,0.869969159647685
user_56,20,245,4,1776,55,19,0.4667820772311879,0.034461259425,69,16,0.9491121430894405,0.5129024161471976,51,69,0.5887315221313199,0.37532990791960186,74,32,0.5627116990223392,0.44122371365532653,26,74,0.9187347106063773,0.36226808709859115,80,50,0.8944525568242322,0.4559792757599369,91,50,0.6021169853547795,0.5914067594224881,6,34,0.20047451552840279,0.10926421030962141,3,44,16,1136,16,0,7,2,5,2,4,12,14,13,15,1,10,2,9,9,0.6325441099658279
user_57,20,463,203,993,40,23,0.7330511898599934,0.5285781097221971,93,46,0.9905460327701334,0.20065101740376123,25,70,0.002317547904813866,0.04416193617783126,35,24,0.6329063306784342,0.06902954088784963,12,7,0.768922782107641,0.6585405156700549,0,35,0.7000342727721044,0.10440412974808144,22,8,0.7231494864646295,0.2803344607915209,3,29,0.02449844826765235,0.3061373408795932,7,2,13,987,12,12,1,12,18,10,5,1,7,0,1,9,15,5,1,1,0.7101100564217067
user_58,46,414,289,1094,66,7,0.2925150910707418,0.15232958946453545,54,26,0.022026921223816998,0.5832574924561156,38,64,0.5489804494416418,0.21927396192387572,12,20,0.21462807325880284,0.4161214280710923,24,30,0.8886590802653986,0.5030839507798364,61,73,0.5858647884535192,0.6247838627894025,51,19,0.6826172212234024,0.24193168031552958,27,52,0.8039585075525203,0.5525009674078891,3,12,26,2294,7,1,11,6,13,1,17,7,1,14,10,8,11,0,14,8,0.00013469300448532007
user_59,28,153,273,1919,85,37,0.8957267259261729,0.5832665178130454,7,40,0.3403707463057627,0.9404485057361726,63,28,0.9308873720608084,0.8267146599310183,18,8,0.8427119021605549,0.31334791758514313,99,14,0.9429838168160425,0.4223845221843059,69,55,0.9640784164901082,0.08928952452557293,57,28,0.38764880545564706,0.6327118787486009,54,9,0.13911584889108752,0.2542313837486956,4,32,23,1322,16,3,14,8,8,4,19,2,18,11,4,9,16,4,15,6,0.5004011457102012
user_60,40,354,145,1026,70,12,0.416504431903879,0.8221798868164233,30,1,0.21199405469865806,0.6573534821701286,74,53,0.8801567379214851,0.21574067917645412,86,44,0.03593867492155334,0.39473435384482813,7,6,0.12572426899222622,0.7370965504320512,69,43,0.39513090761150327,0.7132068832826177,53,64,0.8902150026361744,0.28740959646557973,98,12,0.058091952080349785,0.1115122123212764,9,43,14,852,9,13,12,4,5,7,1,5,16,3,13,9,2,8,2,14,0.33024277933640533
user_61,11,181,23,1340,42,24,0.9634992408875883,0.5190322801295487,64,27,0.2672526297935953,0.21980534882319003,91,57,0.8571295598562823,0.575355403251556,41,58,0.3825803235706354,0.3677336508051099,36,5,0.4355076254721907,0.33209936539313645,24,32,0.7390265577879587,0.2232633855051963,56,11,0.0013536257154681541,0.2998005275652359,99,76,0.9741944438163571,0.8470608269838995,8,31,10,1575,0,6,7,12,3,7,2,12,8,12,1,1,12,14,11,9,0.5822087597682312
user_62,39,392,118,2468,55,49,0.6445911747423436,0.5612935429484027,21,16,0.22538126800676583,0.19583308413427003,56,25,0.8471944390335817,0.31514703913255326,82,10,0.9816533238524479,0.5272651809152565,67,27,0.6428189148001743,0.8098601873605862,46,51,0.3373401410170235,0.7249811699240525,56,46,0.06062892606646819,0.6899997373089434,25,4,0.4973124461689724,0.23025092071051467,7,32,17,1221,1,14,13,4,5,5,17,13,9,13,12,14,2,13,5,12,0.4813333765356649
user_63,44,234,107,1984,80,74,0.7931428739967394,0.853784921704667,27,69,0.10889331398103907,0.6365386467533544,47,55,0.7117228057460487,0.9811437317918219,75,10,0.45896347937729864,0.9193874045726727,86,54,0.2139570386882369,0.013029567757083749,5,3,0.8293916269585125,0.7321226068429558,97,16,0.9601356044054472,0.5214596387214719,65,33,0.7573102071344389,0.1616714362369619,7,29,3,1294,0,10,6,0,19,7,17,5,11,8,4,9,3,4,9,14,0.6343636888716871
user_64,23,169,251,1671,65,54,0.7288614422699469,0.09539927731321063,26,66,0.8946427975776345,0.0004427814372078842,99,8,0.15380702464160778,0.9900863760674821,33,0,0.044911298995615856,0.761007923495392,66,19,0.7542649733470227,0.9184264321454086,90,77,0.6220395623709938,0.992442289374779,92,52,0.35857846152487316,0.6566310737078761,0,57,0.87735561220526,0.9743722386792576,6,9,26,1864,8,4,0,0,1,7,12,8,3,4,10,7,18,4,2,11,0.7587762537573252
user_65,18,108,187,998,46,70,0.8458495504599677,0.4009417624730467,77,3,0.8231608307088593,0.8888874240036297,92,7,0.18613589775334793,0.33156469906719377,45,27,0.6360424687799683,0.364354238428232,14,36,0.4600023955807989,0.09505304553269278,26,39,0.0476412574365066,0.7267492241681967,92,23,0.35260260592885817,0.8247878562777867,33,56,0.4632936532727968,0.04540328146869255,3,22,12,1380,8,8,5,4,9,7,6,6,5,4,19,2,18,5,14,3,0.9668454997992854
user_66,37,498,238,1992,68,12,0.4226291970136091,0.30293090564042924,61,24,0.25281360608920056,0.2714385776342002,56,46,0.8066935196947392,0.9848584027624758,21,53,0.5906378339946378,0.6610142542473203,58,30,0.7538297005692186,0.020671368891904462,33,8,0.26884674245284335,0.6284340474189989,85,16,0.6015538792998241,0.2965599122059307,24,20,0.5600916974433955,0.780731853200901,8,35,16,1288,1,7,14,6,5,0,14,6,6,12,16,1,8,12,8,12,0.21339334797568954
user_67,19,307,244,2338,80,62,0.7647191414762792,0.6710552838599144,54,63,0.49625875288236154,0.3805177098698945,14,31,0.3872372711780959,0.9065722106721628,82,42,0.8389973277180107,0.011417983454073632,57,32,0.970257109726057,0.43766132814820347,3,58,0.5010878802621971,0.7061931829633586,96,48,0.5407345671331042,0.4295959435760647,68,26,0.4822643612521922,0.11849235876840059,2,18,11,2415,10,9,19,14,3,11,1,7,18,8,4,7,6,13,2,1,0.8328303767882711
user_68,18,178,209,1299,79,71,0.05183579911972902,0.5488586650773559,52,74,0.1914276804995425,0.4116554604567024,5,4,0.7326990505902804,0.4045273855738697,58,32,0.285758324592706,0.43276687959926263,18,68,0.07211109292943518,0.20540140847802935,38,67,0.9820495370159625,0.7848618229588802,6,78,0.11619095652544598,0.7809958936149914,53,19,0.27785277608971226,0.2763191084658536,9,40,24,2215,9,0,1,5,4,11,8,4,17,9,19,8,16,10,16,11,0.074042217912348
user_69,2,265,97,2168,34,79,0.630700471158785,0.5496062685307567,37,21,0.14394191357223085,0.5953596612586041,90,28,0.9255222078518809,0.0683341048456042,40,53,0.6957974776554449,0.45802221166825874,98,65,0.2674020278575413,0.015110684214475034,66,5,0.2508930456911025,0.6760262880525475,96,47,0.5835569673248185,0.5257562195591349,58,1,0.8660956336116915,0.9467337289233956,9,24,9,1620,14,10,18,4,3,1,12,11,0,0,12,3,6,0,8,3,0.9396515112935082
user_70,9,419,72,2060,45,31,0.6724604980250288,0.9770069544389435,16,73,0.008319942227192012,0.43358279263261434,34,24,0.43402097270875883,0.25871164215544096,92,72,0.4383849800307613,0.9962622865248768,91,16,0.5468759658760446,0.6706755253823256,49,39,0.6539940923398012,0.8183695664813373,95,51,0.013745554011345251,0.2483762603698002,68,42,0.2475597702798864,0.06252629574284574,1,2,29,2137,0,10,15,1,15,6,9,1,5,14,18,3,12,7,13,2,0.6167836078525412
user_71,0,375,90,1490,80,72,0.20621740508413988,0.7997187639648612,38,59,0.3684489199165789,0.8953460891531693,8,55,0.7873733450051056,0.4113394664991439,57,59,0.8336431341439584,0.49943176986683535,36,78,0.06400634660862092,0.8247432373470076,21,10,0.598845400079439,0.20109872744266744,85,6,0.05617607734743901,0.49109572938316515,67,78,0.28103808138102826,0.7129600078588058,5,49,24,2208,5,5,15,12,4,0,9,11,17,6,2,12,14,3,18,2,0.8058445326178331
user_72,0,195,139,2267,26,55,0.5533801878657476,0.2548822489148823,60,62,0.07663580647524881,0.8726358025468353,54,45,0.9137884438732593,0.952815017002506,35,48,0.5056341534219588,0.9411208125336735,96,60,0.3927307432714162,0.5533711897497718,34,38,0.19386306793689267,0.8588167711681547,41,75,0.8587642793494722,0.7483558536657398,56,72,0.16036540611974315,0.6736454174749077,3,46,15,1868,16,6,7,4,1,4,5,11,17,13,0,13,16,13,10,9,0.8816624823327127
user_73,9,494,114,1731,33,72,0.21189433044010908,0.31100249473268027,38,46,0.39103286912739865,0.23420337092633414,14,27,0.5719122038506007,0.9862466719514015,8,46,0.753865073836925,0.8714684213765338,66,73,0.411864740417496,0.753594630745753,28,49,0.3275521651801324,0.5466852550992888,0,33,0.022141475472629457,0.9451141887560087,47,48,0.49570375023189106,0.9331272344083084,6,23,25,816,6,12,4,9,16,2,6,9,16,6,0,0,16,10,2,14,0.8856197642417732
user_74,42,415,281,2203,15,24,0.7313165197032963,0.6972754190538569,55,64,0.4650552483006444,0.874170682157026,40,50,0.28550878011851155,0.5315773967749932,28,18,0.8549740195614743,0.8825598767723473,2,10,0.07569972730978747,0.38782608991693124,17,50,0.28088196518624375,0.20795635928938994,7,21,0.4792600899145375,0.1817232932281565,35,78,0.06656472791422285,0.6483180074520956,1,1,12,1356,14,3,9,12,2,2,2,5,13,7,3,10,19,10,10,10,0.37922653718044896
user_75,1,61,255,1360,8,30,0.8044946424318223,0.7728095732903374,78,47,0.06646332577627212,0.7665150495325846,57,44,0.3502029910907303,0.6774734148234729,80,63,0.7132358680833368,0.3866201726338342,91,8,0.3469626597345584,0.3907551523296371,57,16,0.25823101966616,0.6054117575075872,20,63,0.7743026829445951,0.8525849549383427,85,61,0.15647671600360058,0.4739212201161027,5,15,7,1415,7,12,1,13,11,9,11,10,14,0,1,1,11,2,17,13,0.7962414505413685
user_76,37,238,194,1477,66,60,0.3245118001753421,0.26951186229227264,27,20,0.6946409588937278,0.2187156129979273,99,6,0.26463502692535734,0.6619689447938686,78,78,0.7780252431446532,0.7608513309307817,69,75,0.150608103218274,0.2172308864530108,36,62,0.26400434995946587,0.41524097233404045,95,34,0.8243268918792692,0.6300398784799822,45,49,0.7837723890172492,0.4289849318408905,7,39,28,1254,7,12,5,1,1,7,10,0,5,10,19,11,10,12,9,2,0.9976282974021565
user_77,34,350,142,2223,12,34,0.022425889162055124,0.3604268271414861,53,74,0.013698550408914545,0.08022224645571407,34,37,0.017149781915198115,0.916603301642411,48,31,0.13264457760095316,0.5116357178950771,57,2,0.6246140481145316,0.8644332468683641,9,24,0.06932833038776476,0.6383222397918266,18,42,0.6761253975882903,0.1384354933293943,24,19,0.5694844841722538,0.868410787941382,1,27,4,2014,4,2,11,1,3,5,16,9,19,5,13,10,10,12,17,10,0.6775316138836847
user_78,17,375,74,1076,43,4,0.05439074852231118,0.6442567236508115,88,53,0.27528821345186016,0.15620656868662197,63,70,0.5993021161394377,0.17935601028924097,75,21,0.4551719917336564,0.6677605916031529,92,45,0.16972842857692316,0.01914486799683668,32,58,0.6996395696221217,0.8381549749886426,19,37,0.5359350788521182,0.48849563265990537,93,12,0.15369104284420454,0.5726072328820224,5,1,3,2261,10,7,11,7,10,5,19,7,7,9,16,3,19,6,15,13,0.6590454101322324
user_79,6,463,44,1754,55,47,0.37544110966791266,0.800073432076868,72,34,0.2005529778452665,0.2162270091277797,80,56,0.4650095175264276,0.8473879305713737,93,19,0.347507082425181,0.4353936461757356,11,48,0.6693086091618792,0.8918931032565626,28,18,0.5518771364211856,0.7894094219135857,70,57,0.22936577703767236,0.4691072110475787,87,9,0.07482120519497304,0.43845671525057817,3,2,4,2461,7,7,7,11,7,10,13,7,9,6,16,3,12,3,4,9,0.8090236402916764
user_80,30,337,165,1182,87,21,0.48453799508001083,0.3024195112785364,91,45,0.8038048904834751,0.13714848815274316,9,39,0.30362393814384026,0.31168982851504146,43,59,0.4878343185440125,0.08227232427706188,94,56,0.7151864547802412,0.28191904290472913,97,8,0.19072598759089465,0.347062368499395,17,75,0.7770492856517561,0.8622029736581888,14,78,0.538022705363903,0.8401080784391999,0,31,8,839,19,9,17,12,15,8,11,11,5,2,6,8,2,1,15,6,0.6985306252091371
user_81,24,223,228,2213,82,76,0.5793144666619379,0.4896244620502448,94,53,0.22982672579761843,0.5526622677767482,24,76,0.661667259629189,0.14122354337314946,37,52,0.2786430631150364,0.21870980032358323,97,79,0.28570756766089034,0.9271237818644493,71,71,0.3711695160195314,0.7856431035291273,31,9,0.36739072869707046,0.08701721830278875,48,58,0.8451208514960348,0.7959263871435024,3,24,8,1086,19,6,3,12,12,14,9,1,16,3,19,12,16,5,3,0,0.5543374743403449
user_82,12,272,57,2151,90,22,0.2914609134937939,0.20754093620570346,89,58,0.5899478828018088,0.006435211496795712,27,60,0.1544922040049258,0.4872653541000508,81,16,0.7040832713213391,0.9351720867264933,92,12,0.6743996518139815,0.7628933355543641,54,39,0.22674118440694457,0.6700325378075668,51,73,0.7735527418648872,0.12340081520559643,51,29,0.5511599619163721,0.4381786132483445,5,46,0,1867,2,10,1,8,14,11,0,12,13,8,7,7,11,0,10,7,0.19984127128193951
user_83,10,102,170,1662,16,31,0.5564562058254564,0.8564934027625736,39,22,0.9273551805862972,0.36588580955688044,36,63,0.431112405097005,0.08754866402778061,48,10,0.292516425476252,0.3322055709473216,65,62,0.041499167183079444,0.6370947008244425,16,5,0.6784999682926378,0.31754970025758844,65,37,0.9471614629002478,0.8848551176960043,67,48,0.28161604210563174,0.9633603204460379,3,31,16,1928,3,6,13,2,2,13,7,7,0,9,17,7,0,14,11,7,0.9389964220859776
user_84,49,387,136,1166,15,55,0.5952128341268748,0.15047227100599747,13,24,0.9132326804214563,0.1893934178848461,23,72,0.7511771369540428,0.753868082709913,9,66,0.29426673663711433,0.1147969272512801,26,79,0.7842061743652669,0.4623911769125407,52,43,0.4111974888825458,0.40240625929931173,94,49,0.8955628481318387,0.9091752640535857,86,47,0.6910558127392618,0.27163318127436964,8,1,29,2201,19,0,19,5,0,3,5,12,14,9,13,3,14,13,4,5,0.9024130332861034
user_85,47,363,90,1329,20,22,0.6996899090587084,0.41085709184049646,9,51,0.010811083635196339,0.8265510741914642,60,63,0.10445451810015138,0.5768573811327002,54,36,0.11870909550911146,0.9805682270607236,92,68,0.06723418009056115,0.5948473795019096,64,59,0.6169440273845019,0.8634657303414633,75,38,0.17252387694636206,0.5679742973160805,62,63,0.9383157286513161,0.8187402294840508,9,29,8,1414,14,1,19,8,11,0,7,4,14,0,0,8,9,5,9,4,0.7451794953696144
user_86,21,165,98,2031,7,61,0.8057145256682179,0.328179482797612,89,12,0.08468834187530683,0.4666931208844084,77,44,0.8409087104029072,0.22123869644606398,71,60,0.5764724375577539,0.7618836118624439,12,30,0.3032858908492829,0.9325548784193121,5,68,0.93374942300147,0.6838664518353432,88,33,0.032659060784495875,0.4755961918220083,19,5,0.16121881197512256,0.6564096035006569,1,3,16,2072,13,13,12,6,11,6,14,2,10,14,11,2,16,2,18,3,0.5506633794408515
user_87,31,121,43,2140,16,70,0.25533637376324414,0.10587431821312931,31,35,0.4131725172077195,0.6758229251040736,13,36,0.07010813964125695,0.3952593154311578,67,39,0.1568127053168057,0.8273021497372459,61,3,0.41918287590212133,0.1682036557665182,65,30,0.0957290547443973,0.3176946975471622,14,42,0.2623429667809457,0.3130501450631469,65,7,0.05021443169045525,0.46461316880897086,6,41,28,2136,15,2,9,5,17,1,4,4,6,11,1,10,12,6,4,13,0.5402965317903072
user_88,45,107,3,1916,22,5,0.2511692675484013,0.8442123252861431,39,72,0.308468281489484,0.5730422006190157,62,66,0.828488133895241,0.712845995860955,95,3,0.3243458076950557,0.23389693147220347,82,4,0.8571916570595887,0.82042682025902,34,21,0.1324046134964546,0.3822522519774584,10,76,0.9903323037936483,0.025769598764351143,59,75,0.6595059816513271,0.6880455570741288,0,40,8,1513,18,12,14,4,14,3,1,12,15,14,9,13,9,8,13,9,0.3405448354798969
user_89,40,24,115,847,97,9,0.2338128330930641,0.02370775364451838,20,44,0.3046023557741905,0.2645158039888382,63,1,0.9264637979561848,0.41962738280681033,53,74,0.42000407408140494,0.00968688274096774,98,58,0.5832523923125568,0.011302536589022472,46,47,0.697716307553293,0.36411277501049943,3,1,0.06188570168047525,0.5353679411816512,78,71,0.9042432914075651,0.37472197050737643,7,11,12,2378,16,14,16,7,3,4,7,4,15,3,14,11,4,13,15,13,0.7524683375864943
user_90,44,179,123,2204,36,28,0.33440117898874866,0.3945723153189238,45,51,0.16136735838838312,0.5719958782835928,63,36,0.760160929790159,0.15389990469377368,19,24,0.2681743677449133,0.3610747263410372,21,15,0.17129495782167037,0.8273565548261456,29,44,0.3375324658838189,0.802851208995546,42,61,0.9760326986002038,0.34481760774616976,51,51,0.3119119055367052,0.12211151592428793,2,18,5,1381,19,14,14,8,19,8,3,1,17,4,19,6,10,4,3,12,0.9897564134093346
user_91,12,297,136,1417,94,6,0.11728014780044504,0.16906177843971626,30,34,0.5778070502510847,0.8661015453778347,82,52,0.7680054353132096,0.4343614981412177,9,1,0.618772077041005,0.6653652084189043,95,15,0.6448612228149799,0.02353249441409877,30,0,0.1291744452431104,0.09954651280877513,70,25,0.5236005471526117,0.2535841169963692,80,74,0.9919627472386433,0.2940674621767778,4,41,6,2209,9,7,3,11,18,9,10,7,17,10,10,12,2,11,2,9,0.8895766183304922
user_92,1,304,143,2139,53,29,0.3781007697874508,0.14339537001089253,95,9,0.6923543061544142,0.23333282264932664,76,41,0.25108010366516775,0.6504252488238643,21,56,0.8494464062257355,0.04499682123542437,40,79,0.3413186459500521,0.4785283699195225,65,11,0.33197150473584547,0.46533693393948605,72,9,0.08159872000483837,0.258591591134784,19,38,0.631375326048251,0.4263983568016225,3,23,21,1722,1,14,13,1,14,11,4,11,19,12,6,7,9,13,13,4,0.6009120056590861
user_93,13,161,127,1113,75,21,0.14328145870264108,0.714718833502036,35,21,0.5254703073558932,0.69783278550517,99,55,0.7921911948016761,0.6763610678727241,35,19,0.9459246440320865,0.29582409749653604,95,15,0.217891379626744,0.6618345851139982,77,77,0.7287780544506475,0.3235304124854915,86,13,0.12736947344788108,0.12627113710773186,14,43,0.9242542746031159,0.46066982983348914,1,4,12,1171,7,10,13,14,10,0,2,0,18,13,7,12,19,2,4,8,0.5531119710583715
user_94,24,94,277,1636,90,71,0.0949652752283765,0.31491844458889573,86,74,0.8297228663216244,0.9767943728275862,74,28,0.08764983619465327,0.06581176069057648,19,45,0.46381424972767993,0.3200273165623919,52,0,0.4027037209945602,0.6725072626736491,69,7,0.3152394346494508,0.1332099241366287,2,59,0.12832586218876452,0.5784925082293301,75,19,0.7534721106595967,0.8728594215656645,5,18,5,1786,12,10,12,12,19,14,12,5,10,2,7,3,7,9,15,2,0.47849107010718916
user_95,42,76,136,1843,55,38,0.9754730283140218,0.4741642962719864,54,77,0.04809231041203543,0.29566503927161913,10,37,0.5232130549708749,0.27178651608012916,5,45,0.5985951074046708,0.6529496581378422,91,64,0.977031676545176,0.5447722269827888,51,46,0.3648224702077987,0.6409655280987577,60,67,0.1899361364575609,0.7017382738772572,11,42,0.9415768527339338,0.5297139661083676,4,23,15,2092,19,5,3,10,16,6,13,9,10,11,8,6,12,6,17,11,0.5797311661341921
user_96,25,408,53,2364,82,35,0.16605252148153637,0.06110466761963229,91,16,0.10633729734822717,0.1141399693096321,92,44,0.11514617839520114,0.8832736014262238,50,46,0.6164281773718701,0.4574430558698882,37,63,0.8137233437222274,0.9405039528794026,21,40,0.1805182283924236,0.26247058512126453,49,51,0.2973615313084723,0.16253798746870785,59,33,0.03808630059931928,0.6199685648741642,5,25,3,2336,6,13,17,8,2,7,18,3,17,3,10,10,13,8,17,11,0.29632580189980007
user_97,15,354,46,2010,30,3,0.6144000074313238,0.5236634160546108,45,47,0.5866239182836627,0.8284386709389908,29,21,0.4768388777331244,0.6300931268616634,93,35,0.7834695600492677,0.27706924971339963,70,0,0.3230997016663373,0.9877495390991885,89,5,0.7220660642037853,0.040285518777998464,85,18,0.516283299197674,0.5806452259096341,29,41,0.481277951219237,0.8096750362658893,5,29,26,2246,8,5,11,6,0,10,14,1,19,6,11,5,17,2,6,10,0.4593314408005428
